port1,port2,port3,port4
-3.30,0.00,0.00,0.00
-3.58,0.00,0.00,0.00
-3.45,0.00,0.00,0.00
-2.78,0.00,0.00,0.00
-1.96,0.00,0.00,0.00
-1.57,0.00,0.00,0.00
-1.85,0.00,0.00,0.00
-2.71,0.00,0.00,0.00
-3.84,0.00,0.00,0.00
-4.77,0.00,0.00,0.00
-5.33,0.00,0.00,0.00
-5.67,0.00,0.00,0.00
-5.96,0.00,0.00,0.00
-6.30,0.00,0.00,0.00
-6.70,0.00,0.00,0.00
-7.11,0.00,0.00,0.00
-7.47,0.00,0.00,0.00
-7.72,0.00,0.00,0.00
-7.85,0.00,0.00,0.00
-7.83,0.00,0.00,0.00
-7.64,0.00,0.00,0.00
-7.33,0.00,0.00,0.00
-7.05,0.00,0.00,0.00
-6.90,0.00,0.00,0.00
-6.91,0.00,0.00,0.00
-7.06,0.00,0.00,0.00
-7.25,0.00,0.00,0.00
-7.41,0.00,0.00,0.00
-7.49,0.00,0.00,0.00
-7.47,0.00,0.00,0.00
-7.36,0.00,0.00,0.00
-7.21,0.00,0.00,0.00
-7.12,0.00,0.00,0.00
-7.11,0.00,0.00,0.00
-7.20,0.00,0.00,0.00
-7.35,0.00,0.00,0.00
-7.51,0.00,0.00,0.00
-7.65,0.00,0.00,0.00
-7.71,0.00,0.00,0.00
-7.69,0.00,0.00,0.00
-7.62,0.00,0.00,0.00
-7.55,0.00,0.00,0.00
-7.49,0.00,0.00,0.00
-7.44,0.00,0.00,0.00
-7.38,0.00,0.00,0.00
-7.27,0.00,0.00,0.00
-7.15,0.00,0.00,0.00
-7.06,0.00,0.00,0.00
-7.01,0.00,0.00,0.00
-6.92,0.00,0.00,0.00
-6.79,0.00,0.00,0.00
-6.72,0.00,0.00,0.00
-6.78,0.00,0.00,0.00
-6.95,0.00,0.00,0.00
-7.20,0.00,0.00,0.00
-7.45,0.00,0.00,0.00
-7.65,0.00,0.00,0.00
-7.76,0.00,0.00,0.00
-7.79,0.00,0.00,0.00
-7.75,0.00,0.00,0.00
-7.68,0.00,0.00,0.00
-7.58,0.00,0.00,0.00
-7.50,0.00,0.00,0.00
-7.46,0.00,0.00,0.00
-7.45,0.00,0.00,0.00
-7.47,0.00,0.00,0.00
-7.48,0.00,0.00,0.00
-7.40,0.00,0.00,0.00
-7.22,0.00,0.00,0.00
-7.05,0.00,0.00,0.00
-6.98,0.00,0.00,0.00
-7.02,0.00,0.00,0.00
-7.16,0.00,0.00,0.00
-7.34,0.00,0.00,0.00
-7.49,0.00,0.00,0.00
-7.45,0.00,0.00,0.00
-7.12,0.00,0.00,0.00
-6.67,0.00,0.00,0.00
-6.32,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.36,0.00,0.00,0.00
-6.69,0.00,0.00,0.00
-7.10,0.00,0.00,0.00
-7.43,0.00,0.00,0.00
-7.68,0.00,0.00,0.00
-7.79,0.00,0.00,0.00
-7.75,0.00,0.00,0.00
-7.56,0.00,0.00,0.00
-7.28,0.00,0.00,0.00
-6.96,0.00,0.00,0.00
-6.58,0.00,0.00,0.00
-5.77,0.00,0.00,0.00
-4.44,0.00,0.00,0.00
-2.95,0.00,0.00,0.00
-1.70,0.00,0.00,0.00
-1.12,0.00,0.00,0.00
-1.31,0.00,0.00,0.00
-2.01,0.00,0.00,0.00
-2.62,0.00,0.00,0.00
-2.87,0.00,0.00,0.00
-3.05,0.00,0.00,0.00
-3.47,0.00,0.00,0.00
-4.23,0.00,0.00,0.00
-5.25,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-5.25,0.00,0.00,0.00
-4.16,0.00,0.00,0.00
-3.52,0.00,0.00,0.00
-3.58,0.00,0.00,0.00
-4.30,0.00,0.00,0.00
-5.40,0.00,0.00,0.00
-6.55,0.00,0.00,0.00
-7.48,0.00,0.00,0.00
-8.08,0.00,0.00,0.00
-8.33,0.00,0.00,0.00
-8.31,0.00,0.00,0.00
-8.14,0.00,0.00,0.00
-7.92,0.00,0.00,0.00
-7.76,0.00,0.00,0.00
-7.67,0.00,0.00,0.00
-7.67,0.00,0.00,0.00
-7.72,0.00,0.00,0.00
-7.80,0.00,0.00,0.00
-7.87,0.00,0.00,0.00
-7.91,0.00,0.00,0.00
-7.94,0.00,0.00,0.00
-7.92,0.00,0.00,0.00
-7.90,0.00,0.00,0.00
-7.85,0.00,0.00,0.00
-7.82,0.00,0.00,0.00
-7.79,0.00,0.00,0.00
-7.77,0.00,0.00,0.00
-7.76,0.00,0.00,0.00
-7.76,0.00,0.00,0.00
-7.78,0.00,0.00,0.00
-7.80,0.00,0.00,0.00
-7.83,0.00,0.00,0.00
-7.85,0.00,0.00,0.00
-7.88,0.00,0.00,0.00
-7.91,0.00,0.00,0.00
-7.91,0.00,0.00,0.00
-7.94,0.00,0.00,0.00
-7.95,0.00,0.00,0.00
-7.95,0.00,0.00,0.00
-7.94,0.00,0.00,0.00
-7.93,0.00,0.00,0.00
-7.90,0.00,0.00,0.00
-7.88,0.00,0.00,0.00
-7.86,0.00,0.00,0.00
-7.84,0.00,0.00,0.00
-7.82,0.00,0.00,0.00
-7.82,0.00,0.00,0.00
-7.82,0.00,0.00,0.00
-7.83,0.00,0.00,0.00
-7.85,0.00,0.00,0.00
-7.87,0.00,0.00,0.00
-7.90,0.00,0.00,0.00
-7.93,0.00,0.00,0.00
-7.95,0.00,0.00,0.00
-7.96,0.00,0.00,0.00
-7.97,0.00,0.00,0.00
-7.96,0.00,0.00,0.00
-7.95,0.00,0.00,0.00
-7.92,0.00,0.00,0.00
-7.90,0.00,0.00,0.00
-7.87,0.00,0.00,0.00
-7.84,0.00,0.00,0.00
-7.82,0.00,0.00,0.00
-7.81,0.00,0.00,0.00
-7.81,0.00,0.00,0.00
-7.83,0.00,0.00,0.00
-7.85,0.00,0.00,0.00
-7.88,0.00,0.00,0.00
-7.92,0.00,0.00,0.00
-7.94,0.00,0.00,0.00
-7.96,0.00,0.00,0.00
-7.97,0.00,0.00,0.00
-7.96,0.00,0.00,0.00
-7.93,0.00,0.00,0.00
-7.86,0.00,0.00,0.00
-7.66,0.00,0.00,0.00
-7.24,0.00,0.00,0.00
-6.60,0.00,0.00,0.00
-5.61,0.00,0.00,0.00
-4.03,0.00,0.00,0.00
-1.67,0.00,0.00,0.00
1.36,0.00,0.00,0.00
4.54,0.00,0.00,0.00
7.25,0.00,0.00,0.00
9.25,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
8.17,0.00,0.00,0.00
4.97,0.00,0.00,0.00
2.28,0.00,0.00,0.00
1.16,0.00,0.00,0.00
1.85,0.00,0.00,0.00
3.91,0.00,0.00,0.00
6.33,0.00,0.00,0.00
8.40,0.00,0.00,0.00
9.94,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
7.16,0.00,0.00,0.00
3.31,0.00,0.00,0.00
-0.83,0.00,0.00,0.00
-4.47,0.00,0.00,0.00
-7.11,0.00,0.00,0.00
-8.60,0.00,0.00,0.00
-9.15,0.00,0.00,0.00
-9.03,0.00,0.00,0.00
-8.56,0.00,0.00,0.00
-7.95,0.00,0.00,0.00
-7.27,0.00,0.00,0.00
-6.63,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-5.99,0.00,0.00,0.00
-5.95,0.00,0.00,0.00
-6.04,0.00,0.00,0.00
-6.24,0.00,0.00,0.00
-6.49,0.00,0.00,0.00
-6.73,0.00,0.00,0.00
-6.90,0.00,0.00,0.00
-6.98,0.00,0.00,0.00
-7.02,0.00,0.00,0.00
-7.07,0.00,0.00,0.00
-7.16,0.00,0.00,0.00
-7.25,0.00,0.00,0.00
-7.15,0.00,0.00,0.00
-6.75,0.00,0.00,0.00
-6.27,0.00,0.00,0.00
-5.93,0.00,0.00,0.00
-5.84,0.00,0.00,0.00
-5.97,0.00,0.00,0.00
-6.29,0.00,0.00,0.00
-6.69,0.00,0.00,0.00
-7.03,0.00,0.00,0.00
-7.22,0.00,0.00,0.00
-7.21,0.00,0.00,0.00
-7.02,0.00,0.00,0.00
-6.70,0.00,0.00,0.00
-6.33,0.00,0.00,0.00
-6.05,0.00,0.00,0.00
-5.99,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.41,0.00,0.00,0.00
-6.69,0.00,0.00,0.00
-6.98,0.00,0.00,0.00
-7.25,0.00,0.00,0.00
-7.50,0.00,0.00,0.00
-7.74,0.00,0.00,0.00
-7.93,0.00,0.00,0.00
-8.06,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.14,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.05,0.00,0.00,0.00
-7.98,0.00,0.00,0.00
-7.97,0.00,0.00,0.00
-7.98,0.00,0.00,0.00
-8.01,0.00,0.00,0.00
-8.07,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.18,0.00,0.00,0.00
-8.20,0.00,0.00,0.00
-8.18,0.00,0.00,0.00
-8.10,0.00,0.00,0.00
-7.98,0.00,0.00,0.00
-7.88,0.00,0.00,0.00
-7.82,0.00,0.00,0.00
-7.79,0.00,0.00,0.00
-7.73,0.00,0.00,0.00
-7.55,0.00,0.00,0.00
-7.29,0.00,0.00,0.00
-7.07,0.00,0.00,0.00
-7.02,0.00,0.00,0.00
-7.13,0.00,0.00,0.00
-7.38,0.00,0.00,0.00
-7.69,0.00,0.00,0.00
-7.99,0.00,0.00,0.00
-8.21,0.00,0.00,0.00
-8.34,0.00,0.00,0.00
-8.39,0.00,0.00,0.00
-8.38,0.00,0.00,0.00
-8.33,0.00,0.00,0.00
-8.27,0.00,0.00,0.00
-8.22,0.00,0.00,0.00
-8.18,0.00,0.00,0.00
-8.15,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.12,0.00,0.00,0.00
-8.12,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.12,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.15,0.00,0.00,0.00
-8.18,0.00,0.00,0.00
-8.19,0.00,0.00,0.00
-8.17,0.00,0.00,0.00
-8.14,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.12,0.00,0.00,0.00
-8.14,0.00,0.00,0.00
-8.15,0.00,0.00,0.00
-8.17,0.00,0.00,0.00
-8.15,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.12,0.00,0.00,0.00
-8.10,0.00,0.00,0.00
-8.10,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.16,0.00,0.00,0.00
-8.19,0.00,0.00,0.00
-8.21,0.00,0.00,0.00
-8.24,0.00,0.00,0.00
-8.25,0.00,0.00,0.00
-8.25,0.00,0.00,0.00
-8.24,0.00,0.00,0.00
-8.24,0.00,0.00,0.00
-8.21,0.00,0.00,0.00
-8.18,0.00,0.00,0.00
-8.15,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.10,0.00,0.00,0.00
-8.07,0.00,0.00,0.00
-8.10,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.13,0.00,0.00,0.00
-8.15,0.00,0.00,0.00
-8.18,0.00,0.00,0.00
-8.21,0.00,0.00,0.00
-8.23,0.00,0.00,0.00
-8.25,0.00,0.00,0.00
-8.25,0.00,0.00,0.00
-8.24,0.00,0.00,0.00
-8.23,0.00,0.00,0.00
-8.20,0.00,0.00,0.00
-8.18,0.00,0.00,0.00
-8.14,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.09,0.00,0.00,0.00
-8.08,0.00,0.00,0.00
-8.07,0.00,0.00,0.00
-8.08,0.00,0.00,0.00
-8.09,0.00,0.00,0.00
-8.11,0.00,0.00,0.00
-8.14,0.00,0.00,0.00
-8.17,0.00,0.00,0.00
-8.19,0.00,0.00,0.00
-8.21,0.00,0.00,0.00
-6.16,0.00,0.00,0.00
-6.14,0.00,0.00,0.00
-6.14,0.00,0.00,0.00
-6.14,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.17,0.00,0.00,0.00
-6.19,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.24,0.00,0.00,0.00
-6.27,0.00,0.00,0.00
-6.29,0.00,0.00,0.00
-6.30,0.00,0.00,0.00
-6.31,0.00,0.00,0.00
-6.31,0.00,0.00,0.00
-6.29,0.00,0.00,0.00
-6.26,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.20,0.00,0.00,0.00
-6.17,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.13,0.00,0.00,0.00
-6.12,0.00,0.00,0.00
-6.11,0.00,0.00,0.00
-6.12,0.00,0.00,0.00
-6.14,0.00,0.00,0.00
-6.18,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.26,0.00,0.00,0.00
-6.29,0.00,0.00,0.00
-6.30,0.00,0.00,0.00
-6.31,0.00,0.00,0.00
-6.29,0.00,0.00,0.00
-6.25,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.14,0.00,0.00,0.00
-6.12,0.00,0.00,0.00
-6.10,0.00,0.00,0.00
-6.10,0.00,0.00,0.00
-6.10,0.00,0.00,0.00
-6.12,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.18,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.25,0.00,0.00,0.00
-6.27,0.00,0.00,0.00
-6.28,0.00,0.00,0.00
-6.28,0.00,0.00,0.00
-6.27,0.00,0.00,0.00
-6.26,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.20,0.00,0.00,0.00
-6.17,0.00,0.00,0.00
-6.14,0.00,0.00,0.00
-6.11,0.00,0.00,0.00
-6.10,0.00,0.00,0.00
-6.09,0.00,0.00,0.00
-6.09,0.00,0.00,0.00
-6.10,0.00,0.00,0.00
-6.12,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.18,0.00,0.00,0.00
-6.20,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.25,0.00,0.00,0.00
-6.26,0.00,0.00,0.00
-6.27,0.00,0.00,0.00
-6.27,0.00,0.00,0.00
-6.26,0.00,0.00,0.00
-6.24,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.19,0.00,0.00,0.00
-6.17,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.13,0.00,0.00,0.00
-6.13,0.00,0.00,0.00
-6.14,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.17,0.00,0.00,0.00
-6.21,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.24,0.00,0.00,0.00
-6.24,0.00,0.00,0.00
-6.25,0.00,0.00,0.00
-6.24,0.00,0.00,0.00
-6.23,0.00,0.00,0.00
-6.22,0.00,0.00,0.00
-6.20,0.00,0.00,0.00
-6.18,0.00,0.00,0.00
-6.17,0.00,0.00,0.00
-6.16,0.00,0.00,0.00
-6.15,0.00,0.00,0.00
-6.13,0.00,0.00,0.00
-6.05,0.00,0.00,0.00
-5.87,0.00,0.00,0.00
-5.63,0.00,0.00,0.00
-5.44,0.00,0.00,0.00
-5.33,0.00,0.00,0.00
-5.33,0.00,0.00,0.00
-5.39,0.00,0.00,0.00
-5.51,0.00,0.00,0.00
-5.64,0.00,0.00,0.00
-5.75,0.00,0.00,0.00
-5.81,0.00,0.00,0.00
-5.81,0.00,0.00,0.00
-5.78,0.00,0.00,0.00
-5.72,0.00,0.00,0.00
-5.65,0.00,0.00,0.00
-5.61,0.00,0.00,0.00
-5.63,0.00,0.00,0.00
-5.70,0.00,0.00,0.00
-5.78,0.00,0.00,0.00
-5.84,0.00,0.00,0.00
-5.85,0.00,0.00,0.00
-5.55,0.00,0.00,0.00
-4.39,0.00,0.00,0.00
-2.06,0.00,0.00,0.00
1.24,0.00,0.00,0.00
4.53,0.00,0.00,0.00
7.29,0.00,0.00,0.00
9.30,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
10.00,0.00,0.00,0.00
-6.56,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
