port1,port2,port3,port4
7.35,0.00,0.00,0.00
0.14,0.00,0.00,0.00
-0.91,0.00,0.00,0.00
1.90,0.00,0.00,0.00
2.81,0.00,0.00,0.00
2.32,0.00,0.00,0.00
3.00,0.00,0.00,0.00
-2.03,0.00,0.00,0.00
4.64,0.00,0.00,0.00
6.55,0.00,0.00,0.00
6.35,0.00,0.00,0.00
-1.28,0.00,0.00,0.00
3.14,0.00,0.00,0.00
2.95,0.00,0.00,0.00
1.22,0.00,0.00,0.00
1.22,0.00,0.00,0.00
1.22,0.00,0.00,0.00
1.23,0.00,0.00,0.00
1.23,0.00,0.00,0.00
1.23,0.00,0.00,0.00
1.22,0.00,0.00,0.00
1.23,0.00,0.00,0.00
1.23,0.00,0.00,0.00
2.74,0.00,0.00,0.00
-1.72,0.00,0.00,0.00
-2.25,0.00,0.00,0.00
-1.47,0.00,0.00,0.00
6.01,0.00,0.00,0.00
0.09,0.00,0.00,0.00
6.77,0.00,0.00,0.00
2.27,0.00,0.00,0.00
2.75,0.00,0.00,0.00
2.02,0.00,0.00,0.00
0.65,0.00,0.00,0.00
8.37,0.00,0.00,0.00
7.68,0.00,0.00,0.00
1.31,0.00,0.00,0.00
0.17,0.00,0.00,0.00
0.98,0.00,0.00,0.00
3.24,0.00,0.00,0.00
2.76,0.00,0.00,0.00
1.22,0.00,0.00,0.00
1.22,0.00,0.00,0.00
1.23,0.00,0.00,0.00
1.23,0.00,0.00,0.00
1.22,0.00,0.00,0.00
1.26,0.00,0.00,0.00
1.23,0.00,0.00,0.00
1.23,0.00,0.00,0.00
2.55,0.00,0.00,0.00
2.91,0.00,0.00,0.00
3.22,0.00,0.00,0.00
8.61,0.00,0.00,0.00
7.38,0.00,0.00,0.00
0.06,0.00,0.00,0.00
6.42,0.00,0.00,0.00
7.19,0.00,0.00,0.00
3.35,0.00,0.00,0.00
1.86,0.00,0.00,0.00
2.71,0.00,0.00,0.00
5.06,0.00,0.00,0.00
-2.40,0.00,0.00,0.00
-1.76,0.00,0.00,0.00
-0.17,0.00,0.00,0.00
0.92,0.00,0.00,0.00
-1.53,0.00,0.00,0.00
2.29,0.00,0.00,0.00
2.78,0.00,0.00,0.00
2.77,0.00,0.00,0.00
1.81,0.00,0.00,0.00
1.06,0.00,0.00,0.00
1.14,0.00,0.00,0.00
7.56,0.00,0.00,0.00
6.19,0.00,0.00,0.00
6.56,0.00,0.00,0.00
1.93,0.00,0.00,0.00
2.68,0.00,0.00,0.00
2.25,0.00,0.00,0.00
-0.61,0.00,0.00,0.00
-1.88,0.00,0.00,0.00
4.01,0.00,0.00,0.00
-0.35,0.00,0.00,0.00
0.02,0.00,0.00,0.00
7.02,0.00,0.00,0.00
2.10,0.00,0.00,0.00
2.70,0.00,0.00,0.00
2.35,0.00,0.00,0.00
4.02,0.00,0.00,0.00
7.84,0.00,0.00,0.00
7.34,0.00,0.00,0.00
0.49,0.00,0.00,0.00
6.68,0.00,0.00,0.00
7.02,0.00,0.00,0.00
1.78,0.00,0.00,0.00
2.27,0.00,0.00,0.00
2.31,0.00,0.00,0.00
5.73,0.00,0.00,0.00
4.57,0.00,0.00,0.00
4.21,0.00,0.00,0.00
7.18,0.00,0.00,0.00
6.64,0.00,0.00,0.00
7.26,0.00,0.00,0.00
2.37,0.00,0.00,0.00
2.86,0.00,0.00,0.00
2.55,0.00,0.00,0.00
5.07,0.00,0.00,0.00
1.90,0.00,0.00,0.00
7.64,0.00,0.00,0.00
0.38,0.00,0.00,0.00
-0.60,0.00,0.00,0.00
6.37,0.00,0.00,0.00
1.79,0.00,0.00,0.00
2.36,0.00,0.00,0.00
2.74,0.00,0.00,0.00
4.42,0.00,0.00,0.00
4.07,0.00,0.00,0.00
-1.17,0.00,0.00,0.00
6.26,0.00,0.00,0.00
-0.48,0.00,0.00,0.00
6.29,0.00,0.00,0.00
2.21,0.00,0.00,0.00
2.44,0.00,0.00,0.00
2.55,0.00,0.00,0.00
4.68,0.00,0.00,0.00
1.45,0.00,0.00,0.00
0.80,0.00,0.00,0.00
6.88,0.00,0.00,0.00
0.53,0.00,0.00,0.00
-0.61,0.00,0.00,0.00
3.03,0.00,0.00,0.00
2.39,0.00,0.00,0.00
2.76,0.00,0.00,0.00
4.86,0.00,0.00,0.00
-2.38,0.00,0.00,0.00
4.78,0.00,0.00,0.00
4.05,0.00,0.00,0.00
-0.28,0.00,0.00,0.00
-1.01,0.00,0.00,0.00
2.34,0.00,0.00,0.00
2.49,0.00,0.00,0.00
2.78,0.00,0.00,0.00
0.66,0.00,0.00,0.00
1.88,0.00,0.00,0.00
1.46,0.00,0.00,0.00
0.20,0.00,0.00,0.00
-0.16,0.00,0.00,0.00
-0.35,0.00,0.00,0.00
2.00,0.00,0.00,0.00
2.28,0.00,0.00,0.00
2.71,0.00,0.00,0.00
5.15,0.00,0.00,0.00
-2.58,0.00,0.00,0.00
4.22,0.00,0.00,0.00
5.87,0.00,0.00,0.00
6.64,0.00,0.00,0.00
7.15,0.00,0.00,0.00
2.20,0.00,0.00,0.00
2.41,0.00,0.00,0.00
2.70,0.00,0.00,0.00
2.25,0.00,0.00,0.00
7.49,0.00,0.00,0.00
1.43,0.00,0.00,0.00
-1.00,0.00,0.00,0.00
-0.47,0.00,0.00,0.00
-0.94,0.00,0.00,0.00
1.96,0.00,0.00,0.00
2.34,0.00,0.00,0.00
2.36,0.00,0.00,0.00
-0.51,0.00,0.00,0.00
-2.19,0.00,0.00,0.00
-2.05,0.00,0.00,0.00
-0.34,0.00,0.00,0.00
6.83,0.00,0.00,0.00
-0.78,0.00,0.00,0.00
3.50,0.00,0.00,0.00
2.53,0.00,0.00,0.00
2.52,0.00,0.00,0.00
4.05,0.00,0.00,0.00
0.90,0.00,0.00,0.00
1.64,0.00,0.00,0.00
0.09,0.00,0.00,0.00
0.16,0.00,0.00,0.00
-0.16,0.00,0.00,0.00
1.88,0.00,0.00,0.00
2.27,0.00,0.00,0.00
1.67,0.00,0.00,0.00
0.91,0.00,0.00,0.00
-2.52,0.00,0.00,0.00
-3.04,0.00,0.00,0.00
5.87,0.00,0.00,0.00
6.84,0.00,0.00,0.00
6.31,0.00,0.00,0.00
3.24,0.00,0.00,0.00
2.38,0.00,0.00,0.00
2.76,0.00,0.00,0.00
3.19,0.00,0.00,0.00
1.37,0.00,0.00,0.00
7.50,0.00,0.00,0.00
0.22,0.00,0.00,0.00
-1.02,0.00,0.00,0.00
-0.33,0.00,0.00,0.00
1.96,0.00,0.00,0.00
2.83,0.00,0.00,0.00
2.81,0.00,0.00,0.00
0.66,0.00,0.00,0.00
-1.91,0.00,0.00,0.00
-2.66,0.00,0.00,0.00
-1.43,0.00,0.00,0.00
6.00,0.00,0.00,0.00
-0.06,0.00,0.00,0.00
2.19,0.00,0.00,0.00
2.98,0.00,0.00,0.00
2.54,0.00,0.00,0.00
2.92,0.00,0.00,0.00
7.99,0.00,0.00,0.00
7.84,0.00,0.00,0.00
0.66,0.00,0.00,0.00
7.32,0.00,0.00,0.00
6.69,0.00,0.00,0.00
2.14,0.00,0.00,0.00
2.29,0.00,0.00,0.00
2.24,0.00,0.00,0.00
3.66,0.00,0.00,0.00
-2.24,0.00,0.00,0.00
-3.03,0.00,0.00,0.00
6.58,0.00,0.00,0.00
1.22,0.00,0.00,0.00
-0.09,0.00,0.00,0.00
2.19,0.00,0.00,0.00
2.54,0.00,0.00,0.00
2.88,0.00,0.00,0.00
2.35,0.00,0.00,0.00
1.75,0.00,0.00,0.00
7.40,0.00,0.00,0.00
-0.19,0.00,0.00,0.00
6.75,0.00,0.00,0.00
-1.59,0.00,0.00,0.00
1.83,0.00,0.00,0.00
2.82,0.00,0.00,0.00
2.23,0.00,0.00,0.00
-0.38,0.00,0.00,0.00
4.82,0.00,0.00,0.00
-0.12,0.00,0.00,0.00
-0.22,0.00,0.00,0.00
-0.58,0.00,0.00,0.00
7.30,0.00,0.00,0.00
2.41,0.00,0.00,0.00
2.55,0.00,0.00,0.00
2.94,0.00,0.00,0.00
3.05,0.00,0.00,0.00
7.79,0.00,0.00,0.00
1.20,0.00,0.00,0.00
-0.76,0.00,0.00,0.00
-0.30,0.00,0.00,0.00
-0.37,0.00,0.00,0.00
1.85,0.00,0.00,0.00
2.29,0.00,0.00,0.00
2.72,0.00,0.00,0.00
4.40,0.00,0.00,0.00
-2.90,0.00,0.00,0.00
-1.76,0.00,0.00,0.00
-0.37,0.00,0.00,0.00
-0.38,0.00,0.00,0.00
0.05,0.00,0.00,0.00
2.37,0.00,0.00,0.00
2.72,0.00,0.00,0.00
2.86,0.00,0.00,0.00
2.41,0.00,0.00,0.00
8.92,0.00,0.00,0.00
1.38,0.00,0.00,0.00
1.13,0.00,0.00,0.00
-0.49,0.00,0.00,0.00
7.77,0.00,0.00,0.00
2.81,0.00,0.00,0.00
2.68,0.00,0.00,0.00
1.58,0.00,0.00,0.00
4.36,0.00,0.00,0.00
-2.79,0.00,0.00,0.00
4.24,0.00,0.00,0.00
0.01,0.00,0.00,0.00
-0.71,0.00,0.00,0.00
0.03,0.00,0.00,0.00
3.19,0.00,0.00,0.00
2.54,0.00,0.00,0.00
2.07,0.00,0.00,0.00
2.86,0.00,0.00,0.00
1.24,0.00,0.00,0.00
1.48,0.00,0.00,0.00
0.01,0.00,0.00,0.00
-1.19,0.00,0.00,0.00
0.08,0.00,0.00,0.00
3.41,0.00,0.00,0.00
2.67,0.00,0.00,0.00
2.69,0.00,0.00,0.00
3.07,0.00,0.00,0.00
4.18,0.00,0.00,0.00
-3.09,0.00,0.00,0.00
5.64,0.00,0.00,0.00
6.27,0.00,0.00,0.00
-0.34,0.00,0.00,0.00
1.96,0.00,0.00,0.00
2.56,0.00,0.00,0.00
2.43,0.00,0.00,0.00
2.49,0.00,0.00,0.00
1.54,0.00,0.00,0.00
1.54,0.00,0.00,0.00
7.40,0.00,0.00,0.00
0.65,0.00,0.00,0.00
-0.63,0.00,0.00,0.00
2.92,0.00,0.00,0.00
2.73,0.00,0.00,0.00
2.26,0.00,0.00,0.00
2.82,0.00,0.00,0.00
-2.26,0.00,0.00,0.00
4.37,0.00,0.00,0.00
-0.33,0.00,0.00,0.00
-0.29,0.00,0.00,0.00
-0.27,0.00,0.00,0.00
3.26,0.00,0.00,0.00
2.73,0.00,0.00,0.00
2.72,0.00,0.00,0.00
2.94,0.00,0.00,0.00
8.21,0.00,0.00,0.00
6.87,0.00,0.00,0.00
6.50,0.00,0.00,0.00
0.01,0.00,0.00,0.00
6.97,0.00,0.00,0.00
3.21,0.00,0.00,0.00
1.57,0.00,0.00,0.00
2.94,0.00,0.00,0.00
2.03,0.00,0.00,0.00
-2.16,0.00,0.00,0.00
4.26,0.00,0.00,0.00
-0.43,0.00,0.00,0.00
6.77,0.00,0.00,0.00
1.75,0.00,0.00,0.00
3.29,0.00,0.00,0.00
2.82,0.00,0.00,0.00
2.76,0.00,0.00,0.00
2.47,0.00,0.00,0.00
0.41,0.00,0.00,0.00
8.21,0.00,0.00,0.00
7.29,0.00,0.00,0.00
-1.28,0.00,0.00,0.00
-0.76,0.00,0.00,0.00
2.08,0.00,0.00,0.00
2.76,0.00,0.00,0.00
2.29,0.00,0.00,0.00
2.98,0.00,0.00,0.00
4.02,0.00,0.00,0.00
5.03,0.00,0.00,0.00
6.07,0.00,0.00,0.00
5.63,0.00,0.00,0.00
6.55,0.00,0.00,0.00
2.19,0.00,0.00,0.00
2.46,0.00,0.00,0.00
2.85,0.00,0.00,0.00
2.48,0.00,0.00,0.00
3.59,0.00,0.00,0.00
0.95,0.00,0.00,0.00
6.92,0.00,0.00,0.00
7.36,0.00,0.00,0.00
-0.49,0.00,0.00,0.00
2.02,0.00,0.00,0.00
2.36,0.00,0.00,0.00
2.37,0.00,0.00,0.00
0.13,0.00,0.00,0.00
4.06,0.00,0.00,0.00
4.19,0.00,0.00,0.00
-0.44,0.00,0.00,0.00
6.69,0.00,0.00,0.00
6.67,0.00,0.00,0.00
3.32,0.00,0.00,0.00
2.55,0.00,0.00,0.00
2.37,0.00,0.00,0.00
2.38,0.00,0.00,0.00
8.68,0.00,0.00,0.00
7.57,0.00,0.00,0.00
6.58,0.00,0.00,0.00
-0.31,0.00,0.00,0.00
6.58,0.00,0.00,0.00
1.71,0.00,0.00,0.00
2.30,0.00,0.00,0.00
2.75,0.00,0.00,0.00
0.05,0.00,0.00,0.00
-2.19,0.00,0.00,0.00
-2.28,0.00,0.00,0.00
-0.61,0.00,0.00,0.00
3.75,0.00,0.00,0.00
3.61,0.00,0.00,0.00
3.13,0.00,0.00,0.00
2.45,0.00,0.00,0.00
2.54,0.00,0.00,0.00
4.19,0.00,0.00,0.00
1.60,0.00,0.00,0.00
7.69,0.00,0.00,0.00
0.40,0.00,0.00,0.00
-0.22,0.00,0.00,0.00
-0.19,0.00,0.00,0.00
3.16,0.00,0.00,0.00
2.28,0.00,0.00,0.00
2.72,0.00,0.00,0.00
-0.68,0.00,0.00,0.00
-2.18,0.00,0.00,0.00
-2.05,0.00,0.00,0.00
-1.62,0.00,0.00,0.00
6.46,0.00,0.00,0.00
-0.81,0.00,0.00,0.00
2.27,0.00,0.00,0.00
2.43,0.00,0.00,0.00
2.74,0.00,0.00,0.00
4.51,0.00,0.00,0.00
7.62,0.00,0.00,0.00
7.77,0.00,0.00,0.00
7.21,0.00,0.00,0.00
6.51,0.00,0.00,0.00
4.64,0.00,0.00,0.00
1.95,0.00,0.00,0.00
2.15,0.00,0.00,0.00
2.32,0.00,0.00,0.00
-0.43,0.00,0.00,0.00
4.41,0.00,0.00,0.00
-1.93,0.00,0.00,0.00
-0.44,0.00,0.00,0.00
-0.42,0.00,0.00,0.00
-0.18,0.00,0.00,0.00
3.01,0.00,0.00,0.00
2.55,0.00,0.00,0.00
2.54,0.00,0.00,0.00
2.18,0.00,0.00,0.00
1.07,0.00,0.00,0.00
1.50,0.00,0.00,0.00
6.52,0.00,0.00,0.00
-0.14,0.00,0.00,0.00
6.54,0.00,0.00,0.00
1.96,0.00,0.00,0.00
2.34,0.00,0.00,0.00
3.30,0.00,0.00,0.00
0.02,0.00,0.00,0.00
4.00,0.00,0.00,0.00
-1.65,0.00,0.00,0.00
-0.66,0.00,0.00,0.00
-0.41,0.00,0.00,0.00
7.09,0.00,0.00,0.00
2.42,0.00,0.00,0.00
2.35,0.00,0.00,0.00
2.35,0.00,0.00,0.00
2.86,0.00,0.00,0.00
1.76,0.00,0.00,0.00
1.60,0.00,0.00,0.00
2.23,0.00,0.00,0.00
-0.26,0.00,0.00,0.00
-0.57,0.00,0.00,0.00
1.81,0.00,0.00,0.00
2.32,0.00,0.00,0.00
2.30,0.00,0.00,0.00
1.95,0.00,0.00,0.00
4.51,0.00,0.00,0.00
4.60,0.00,0.00,0.00
-0.31,0.00,0.00,0.00
6.29,0.00,0.00,0.00
-0.19,0.00,0.00,0.00
2.37,0.00,0.00,0.00
2.57,0.00,0.00,0.00
2.69,0.00,0.00,0.00
3.30,0.00,0.00,0.00
8.25,0.00,0.00,0.00
0.82,0.00,0.00,0.00
-0.20,0.00,0.00,0.00
-0.04,0.00,0.00,0.00
-0.70,0.00,0.00,0.00
2.96,0.00,0.00,0.00
2.24,0.00,0.00,0.00
2.25,0.00,0.00,0.00
1.43,0.00,0.00,0.00
4.55,0.00,0.00,0.00
-2.02,0.00,0.00,0.00
5.80,0.00,0.00,0.00
-1.11,0.00,0.00,0.00
6.47,0.00,0.00,0.00
1.96,0.00,0.00,0.00
2.56,0.00,0.00,0.00
2.51,0.00,0.00,0.00
2.54,0.00,0.00,0.00
1.69,0.00,0.00,0.00
7.84,0.00,0.00,0.00
7.96,0.00,0.00,0.00
0.32,0.00,0.00,0.00
-0.04,0.00,0.00,0.00
2.00,0.00,0.00,0.00
2.18,0.00,0.00,0.00
2.32,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.59,0.00,0.00,0.00
